t x1 x2 w1 w2 w3
0.127024 0.453519 0.678463 3.15345e-06 1.24231e-06 0.999996 
0.127143 0.45349 0.678606 3.15345e-06 1.24231e-06 0.999996 
0.127262 0.453478 0.678669 3.15345e-06 1.24231e-06 0.999996 
0.127381 0.453438 0.678867 3.15345e-06 1.24231e-06 0.999996 
0.127500 0.45341 0.679011 3.15345e-06 1.24231e-06 0.999996 
0.127619 0.453397 0.679074 3.15345e-06 1.24231e-06 0.999996 
0.127738 0.453358 0.679272 3.15345e-06 1.24231e-06 0.999996 
0.127857 0.453329 0.679415 3.15345e-06 1.24231e-06 0.999996 
0.127976 0.453316 0.679478 3.15345e-06 1.24231e-06 0.999996 
0.128095 0.453277 0.679676 3.15345e-06 1.24231e-06 0.999996 
0.128214 0.453248 0.67982 3.15345e-06 1.24231e-06 0.999996 
0.128333 0.453236 0.679883 3.15345e-06 1.24231e-06 0.999996 
0.128452 0.453196 0.680081 3.15345e-06 1.24231e-06 0.999996 
0.128571 0.453167 0.680225 2.63365e-06 1.22781e-06 0.999996 
0.128690 0.453154 0.680287 2.63365e-06 1.22781e-06 0.999996 
0.128810 0.453115 0.680486 2.63365e-06 1.22781e-06 0.999996 
0.128929 0.453086 0.680629 2.63365e-06 1.22781e-06 0.999996 
0.129048 0.453073 0.680692 2.63365e-06 1.22781e-06 0.999996 
0.129167 0.453033 0.680891 2.63365e-06 1.22781e-06 0.999996 
0.129286 0.453005 0.681034 2.63365e-06 1.22781e-06 0.999996 
0.129405 0.452992 0.681097 2.63365e-06 1.22781e-06 0.999996 
0.129524 0.452952 0.681296 2.63365e-06 1.22781e-06 0.999996 
0.129643 0.452923 0.681439 2.63365e-06 1.22781e-06 0.999996 
0.129762 0.45291 0.681502 2.63365e-06 1.22781e-06 0.999996 
0.129881 0.45287 0.681701 2.63365e-06 1.22781e-06 0.999996 
0.130000 0.452841 0.681845 2.63365e-06 1.22781e-06 0.999996 
0.130119 0.452829 0.681908 2.63365e-06 1.22781e-06 0.999996 
0.130238 0.452789 0.682106 2.63365e-06 1.22781e-06 0.999996 
0.130357 0.452759 0.68225 2.63365e-06 1.22781e-06 0.999996 
0.130476 0.452747 0.682313 2.63365e-06 1.22781e-06 0.999996 
0.130595 0.452707 0.682511 2.63365e-06 1.22781e-06 0.999996 
0.130714 0.452677 0.682655 2.63365e-06 1.22781e-06 0.999996 
0.130833 0.452665 0.682718 2.63365e-06 1.22781e-06 0.999996 
0.130952 0.452624 0.682917 2.63365e-06 1.22781e-06 0.999996 
0.131071 0.452595 0.683061 2.63365e-06 1.22781e-06 0.999996 
0.131190 0.452582 0.683124 2.63365e-06 1.22781e-06 0.999996 
0.131310 0.452542 0.683323 2.63365e-06 1.22781e-06 0.999996 
0.131429 0.452513 0.683467 2.63365e-06 1.22781e-06 0.999996 
0.131548 0.4525 0.683529 2.63365e-06 1.22781e-06 0.999996 
0.131667 0.45246 0.683728 2.63365e-06 1.22781e-06 0.999996 
0.131786 0.45243 0.683872 2.63365e-06 1.22781e-06 0.999996 
0.131905 0.452417 0.683935 2.63365e-06 1.22781e-06 0.999996 
0.132024 0.452377 0.684134 2.63365e-06 1.22781e-06 0.999996 
0.132143 0.452347 0.684278 2.63365e-06 1.22781e-06 0.999996 
0.132262 0.452335 0.684341 2.63365e-06 1.22781e-06 0.999996 
0.132381 0.452294 0.68454 2.63365e-06 1.22781e-06 0.999996 
0.132500 0.452265 0.684684 2.63365e-06 1.22781e-06 0.999996 
0.132619 0.452252 0.684747 2.63365e-06 1.22781e-06 0.999996 
0.132738 0.452211 0.684946 2.63365e-06 1.22781e-06 0.999996 
0.132857 0.452181 0.68509 2.63365e-06 1.22781e-06 0.999996 
0.132976 0.452169 0.685153 2.63365e-06 1.22781e-06 0.999996 
0.133095 0.452128 0.685352 2.63365e-06 1.22781e-06 0.999996 
0.133214 0.452098 0.685497 2.63365e-06 1.22781e-06 0.999996 
0.133333 0.452085 0.68556 2.5642e-06 1.41324e-06 0.999996 
0.133452 0.452044 0.685759 2.5642e-06 1.41324e-06 0.999996 
0.133571 0.452015 0.685903 2.5642e-06 1.41324e-06 0.999996 
0.133690 0.452002 0.685966 2.5642e-06 1.41324e-06 0.999996 
0.133810 0.451961 0.686165 2.5642e-06 1.41324e-06 0.999996 
0.133929 0.451931 0.686309 2.5642e-06 1.41324e-06 0.999996 
0.134048 0.451918 0.686372 2.5642e-06 1.41324e-06 0.999996 
0.134167 0.451877 0.686572 2.5642e-06 1.41324e-06 0.999996 
0.134286 0.451847 0.686716 2.5642e-06 1.41324e-06 0.999996 
0.134405 0.451834 0.686779 2.5642e-06 1.41324e-06 0.999996 
0.134524 0.451793 0.686978 2.5642e-06 1.41324e-06 0.999996 
0.134643 0.451763 0.687123 2.5642e-06 1.41324e-06 0.999996 
0.134762 0.45175 0.687186 2.5642e-06 1.41324e-06 0.999996 
0.134881 0.451709 0.687385 2.5642e-06 1.41324e-06 0.999996 
0.135000 0.451679 0.687529 2.5642e-06 1.41324e-06 0.999996 
0.135119 0.451666 0.687593 2.5642e-06 1.41324e-06 0.999996 
0.135238 0.451625 0.687792 2.5642e-06 1.41324e-06 0.999996 
0.135357 0.451595 0.687936 2.5642e-06 1.41324e-06 0.999996 
0.135476 0.451582 0.687999 2.5642e-06 1.41324e-06 0.999996 
0.135595 0.45154 0.688199 2.5642e-06 1.41324e-06 0.999996 
0.135714 0.45151 0.688343 2.5642e-06 1.41324e-06 0.999996 
0.135833 0.451497 0.688406 2.5642e-06 1.41324e-06 0.999996 
0.135952 0.451456 0.688606 2.5642e-06 1.41324e-06 0.999996 
0.136071 0.451426 0.688751 2.5642e-06 1.41324e-06 0.999996 
0.136190 0.451413 0.688814 2.5642e-06 1.41324e-06 0.999996 
0.136310 0.451371 0.689013 2.5642e-06 1.41324e-06 0.999996 
0.136429 0.451341 0.689158 2.5642e-06 1.41324e-06 0.999996 
0.136548 0.451328 0.689221 2.5642e-06 1.41324e-06 0.999996 
0.136667 0.451286 0.689421 2.5642e-06 1.41324e-06 0.999996 
0.136786 0.451256 0.689565 2.5642e-06 1.41324e-06 0.999996 
0.136905 0.451243 0.689628 2.5642e-06 1.41324e-06 0.999996 
0.137024 0.451201 0.689828 2.5642e-06 1.41324e-06 0.999996 
0.137143 0.451171 0.689973 2.5642e-06 1.41324e-06 0.999996 
0.137262 0.451157 0.690036 2.5642e-06 1.41324e-06 0.999996 
0.137381 0.451116 0.690236 2.5642e-06 1.41324e-06 0.999996 
0.137500 0.451085 0.69038 2.5642e-06 1.41324e-06 0.999996 
0.137619 0.451072 0.690443 2.5642e-06 1.41324e-06 0.999996 
0.137738 0.45103 0.690643 2.5642e-06 1.41324e-06 0.999996 
0.137857 0.451 0.690788 2.5642e-06 1.41324e-06 0.999996 
0.137976 0.450986 0.690851 2.5642e-06 1.41324e-06 0.999996 
0.138095 0.450944 0.691051 2.33973e-06 1.5062e-06 0.999996 
0.138214 0.450914 0.691196 2.33973e-06 1.5062e-06 0.999996 
0.138333 0.450901 0.691259 2.33973e-06 1.5062e-06 0.999996 
0.138452 0.450859 0.691459 2.33973e-06 1.5062e-06 0.999996 
0.138571 0.450828 0.691604 2.33973e-06 1.5062e-06 0.999996 
0.138690 0.450815 0.691667 2.33973e-06 1.5062e-06 0.999996 
0.138810 0.450773 0.691867 2.33973e-06 1.5062e-06 0.999996 
0.138929 0.450742 0.692012 2.33973e-06 1.5062e-06 0.999996 
0.139048 0.450729 0.692075 2.33973e-06 1.5062e-06 0.999996 
0.139167 0.450686 0.692275 2.33973e-06 1.5062e-06 0.999996 
0.139286 0.450656 0.69242 2.33973e-06 1.5062e-06 0.999996 
0.139405 0.450642 0.692483 2.33973e-06 1.5062e-06 0.999996 
0.139524 0.4506 0.692683 2.33973e-06 1.5062e-06 0.999996 
0.139643 0.450569 0.692828 2.33973e-06 1.5062e-06 0.999996 
0.139762 0.450556 0.692892 2.33973e-06 1.5062e-06 0.999996 
0.139881 0.450513 0.693092 2.33973e-06 1.5062e-06 0.999996 
0.140000 0.450483 0.693237 2.33973e-06 1.5062e-06 0.999996 
0.140119 0.450469 0.6933 2.33973e-06 1.5062e-06 0.999996 
0.140238 0.450427 0.6935 2.33973e-06 1.5062e-06 0.999996 
0.140357 0.450396 0.693645 2.33973e-06 1.5062e-06 0.999996 
0.140476 0.450382 0.693709 2.33973e-06 1.5062e-06 0.999996 
0.140595 0.45034 0.693909 2.33973e-06 1.5062e-06 0.999996 
0.140714 0.450309 0.694054 2.33973e-06 1.5062e-06 0.999996 
0.140833 0.450295 0.694117 2.33973e-06 1.5062e-06 0.999996 
0.140952 0.450253 0.694318 2.33973e-06 1.5062e-06 0.999996 
0.141071 0.450222 0.694463 2.33973e-06 1.5062e-06 0.999996 
0.141190 0.450208 0.694526 2.33973e-06 1.5062e-06 0.999996 
0.141310 0.450166 0.694726 2.33973e-06 1.5062e-06 0.999996 
0.141429 0.450135 0.694872 2.33973e-06 1.5062e-06 0.999996 
0.141548 0.450121 0.694935 2.33973e-06 1.5062e-06 0.999996 
0.141667 0.450078 0.695135 2.33973e-06 1.5062e-06 0.999996 
0.141786 0.450047 0.695281 2.33973e-06 1.5062e-06 0.999996 
0.141905 0.450033 0.695344 2.33973e-06 1.5062e-06 0.999996 
0.142024 0.44999 0.695544 2.33973e-06 1.5062e-06 0.999996 
0.142143 0.449959 0.69569 2.33973e-06 1.5062e-06 0.999996 
0.142262 0.449946 0.695753 2.33973e-06 1.5062e-06 0.999996 
0.142381 0.449903 0.695954 2.33973e-06 1.5062e-06 0.999996 
0.142500 0.449871 0.696099 2.33973e-06 1.5062e-06 0.999996 
0.142619 0.449858 0.696162 2.33973e-06 1.5062e-06 0.999996 
0.142738 0.449815 0.696363 2.33973e-06 1.5062e-06 0.999996 
0.142857 0.449783 0.696508 1.98549e-06 1.49305e-06 0.999997 
0.142976 0.44977 0.696572 1.98549e-06 1.49305e-06 0.999997 
0.143095 0.449727 0.696772 1.98549e-06 1.49305e-06 0.999997 
0.143214 0.449695 0.696918 1.98549e-06 1.49305e-06 0.999997 
0.143333 0.449682 0.696981 1.98549e-06 1.49305e-06 0.999997 
0.143452 0.449638 0.697182 1.98549e-06 1.49305e-06 0.999997 
0.143571 0.449607 0.697327 1.98549e-06 1.49305e-06 0.999997 
0.143690 0.449593 0.697391 1.98549e-06 1.49305e-06 0.999997 
0.143810 0.44955 0.697591 1.98549e-06 1.49305e-06 0.999997 
0.143929 0.449518 0.697737 1.98549e-06 1.49305e-06 0.999997 
0.144048 0.449505 0.6978 1.98549e-06 1.49305e-06 0.999997 
0.144167 0.449461 0.698001 1.98549e-06 1.49305e-06 0.999997 
0.144286 0.44943 0.698147 1.98549e-06 1.49305e-06 0.999997 
0.144405 0.449416 0.69821 1.98549e-06 1.49305e-06 0.999997 
0.144524 0.449372 0.698411 1.98549e-06 1.49305e-06 0.999997 
0.144643 0.449341 0.698557 1.98549e-06 1.49305e-06 0.999997 
0.144762 0.449327 0.69862 1.98549e-06 1.49305e-06 0.999997 
0.144881 0.449283 0.698821 1.98549e-06 1.49305e-06 0.999997 
0.145000 0.449252 0.698967 1.98549e-06 1.49305e-06 0.999997 
0.145119 0.449238 0.69903 1.98549e-06 1.49305e-06 0.999997 
0.145238 0.449194 0.699231 1.98549e-06 1.49305e-06 0.999997 
0.145357 0.449162 0.699377 1.98549e-06 1.49305e-06 0.999997 
0.145476 0.449148 0.69944 1.98549e-06 1.49305e-06 0.999997 
0.145595 0.449105 0.699641 1.98549e-06 1.49305e-06 0.999997 
0.145714 0.449073 0.699787 1.98549e-06 1.49305e-06 0.999997 
0.145833 0.449059 0.699851 1.98549e-06 1.49305e-06 0.999997 
0.145952 0.449015 0.700052 1.98549e-06 1.49305e-06 0.999997 
0.146071 0.448983 0.700197 1.98549e-06 1.49305e-06 0.999997 
0.146190 0.448969 0.700261 1.98549e-06 1.49305e-06 0.999997 
0.146310 0.448925 0.700462 1.98549e-06 1.49305e-06 0.999997 
0.146429 0.448893 0.700608 1.98549e-06 1.49305e-06 0.999997 
0.146548 0.448879 0.700671 1.98549e-06 1.49305e-06 0.999997 
0.146667 0.448835 0.700873 1.98549e-06 1.49305e-06 0.999997 
0.146786 0.448803 0.701018 1.98549e-06 1.49305e-06 0.999997 
0.146905 0.448789 0.701082 1.98549e-06 1.49305e-06 0.999997 
0.147024 0.448745 0.701283 1.98549e-06 1.49305e-06 0.999997 
0.147143 0.448713 0.701429 1.98549e-06 1.49305e-06 0.999997 
0.147262 0.448699 0.701493 1.98549e-06 1.49305e-06 0.999997 
0.147381 0.448655 0.701694 1.98549e-06 1.49305e-06 0.999997 
0.147500 0.448623 0.70184 1.98549e-06 1.49305e-06 0.999997 
0.147619 0.448609 0.701904 1.96035e-06 1.72284e-06 0.999996 
0.147738 0.448565 0.702105 1.96035e-06 1.72284e-06 0.999996 
0.147857 0.448532 0.702251 1.96035e-06 1.72284e-06 0.999996 
0.147976 0.448518 0.702315 1.96035e-06 1.72284e-06 0.999996 
0.148095 0.448474 0.702516 1.96035e-06 1.72284e-06 0.999996 
0.148214 0.448442 0.702662 1.96035e-06 1.72284e-06 0.999996 
0.148333 0.448428 0.702726 1.96035e-06 1.72284e-06 0.999996 
0.148452 0.448383 0.702927 1.96035e-06 1.72284e-06 0.999996 
0.148571 0.448351 0.703073 1.96035e-06 1.72284e-06 0.999996 
0.148690 0.448337 0.703137 1.96035e-06 1.72284e-06 0.999996 
0.148810 0.448292 0.703338 1.96035e-06 1.72284e-06 0.999996 
0.148929 0.44826 0.703484 1.96035e-06 1.72284e-06 0.999996 
0.149048 0.448246 0.703548 1.96035e-06 1.72284e-06 0.999996 
0.149167 0.448201 0.70375 1.96035e-06 1.72284e-06 0.999996 
0.149286 0.448169 0.703896 1.96035e-06 1.72284e-06 0.999996 
0.149405 0.448154 0.70396 1.96035e-06 1.72284e-06 0.999996 
0.149524 0.44811 0.704161 1.96035e-06 1.72284e-06 0.999996 
0.149643 0.448077 0.704307 1.96035e-06 1.72284e-06 0.999996 
0.149762 0.448063 0.704371 1.96035e-06 1.72284e-06 0.999996 
0.149881 0.448018 0.704573 1.96035e-06 1.72284e-06 0.999996 
0.150000 0.447985 0.704719 1.96035e-06 1.72284e-06 0.999996 
0.150119 0.447971 0.704783 1.96035e-06 1.72284e-06 0.999996 
0.150238 0.447926 0.704984 1.96035e-06 1.72284e-06 0.999996 
0.150357 0.447894 0.705131 1.96035e-06 1.72284e-06 0.999996 
0.150476 0.447879 0.705194 1.96035e-06 1.72284e-06 0.999996 
0.150595 0.447834 0.705396 1.96035e-06 1.72284e-06 0.999996 
0.150714 0.447802 0.705542 1.96035e-06 1.72284e-06 0.999996 
0.150833 0.447787 0.705606 1.96035e-06 1.72284e-06 0.999996 
0.150952 0.447742 0.705808 1.96035e-06 1.72284e-06 0.999996 
0.151071 0.44771 0.705954 1.96035e-06 1.72284e-06 0.999996 
0.151190 0.447695 0.706018 1.96035e-06 1.72284e-06 0.999996 
0.151310 0.44765 0.70622 1.96035e-06 1.72284e-06 0.999996 
0.151429 0.447617 0.706367 1.96035e-06 1.72284e-06 0.999996 
0.151548 0.447603 0.70643 1.96035e-06 1.72284e-06 0.999996 
0.151667 0.447558 0.706632 1.96035e-06 1.72284e-06 0.999996 
0.151786 0.447525 0.706779 1.96035e-06 1.72284e-06 0.999996 
0.151905 0.44751 0.706843 1.96035e-06 1.72284e-06 0.999996 
0.152024 0.447465 0.707045 1.96035e-06 1.72284e-06 0.999996 
0.152143 0.447432 0.707191 1.96035e-06 1.72284e-06 0.999996 
0.152262 0.447418 0.707255 1.96035e-06 1.72284e-06 0.999996 
0.152381 0.447372 0.707457 1.81032e-06 1.83959e-06 0.999996 
0.152500 0.447339 0.707603 1.81032e-06 1.83959e-06 0.999996 
0.152619 0.447325 0.707667 1.81032e-06 1.83959e-06 0.999996 
0.152738 0.447279 0.707869 1.81032e-06 1.83959e-06 0.999996 
0.152857 0.447246 0.708016 1.81032e-06 1.83959e-06 0.999996 
0.152976 0.447232 0.70808 1.81032e-06 1.83959e-06 0.999996 
0.153095 0.447186 0.708282 1.81032e-06 1.83959e-06 0.999996 
0.153214 0.447153 0.708429 1.81032e-06 1.83959e-06 0.999996 
0.153333 0.447139 0.708493 1.81032e-06 1.83959e-06 0.999996 
0.153452 0.447093 0.708695 1.81032e-06 1.83959e-06 0.999996 
0.153571 0.44706 0.708841 1.81032e-06 1.83959e-06 0.999996 
0.153690 0.447045 0.708905 1.81032e-06 1.83959e-06 0.999996 
0.153810 0.446999 0.709108 1.81032e-06 1.83959e-06 0.999996 
0.153929 0.446966 0.709254 1.81032e-06 1.83959e-06 0.999996 
0.154048 0.446951 0.709318 1.81032e-06 1.83959e-06 0.999996 
0.154167 0.446906 0.709521 1.81032e-06 1.83959e-06 0.999996 
0.154286 0.446872 0.709667 1.81032e-06 1.83959e-06 0.999996 
0.154405 0.446858 0.709731 1.81032e-06 1.83959e-06 0.999996 
0.154524 0.446812 0.709934 1.81032e-06 1.83959e-06 0.999996 
0.154643 0.446778 0.71008 1.81032e-06 1.83959e-06 0.999996 
0.154762 0.446764 0.710144 1.81032e-06 1.83959e-06 0.999996 
0.154881 0.446718 0.710347 1.81032e-06 1.83959e-06 0.999996 
0.155000 0.446684 0.710494 1.81032e-06 1.83959e-06 0.999996 
0.155119 0.44667 0.710558 1.81032e-06 1.83959e-06 0.999996 
0.155238 0.446623 0.71076 1.81032e-06 1.83959e-06 0.999996 
0.155357 0.44659 0.710907 1.81032e-06 1.83959e-06 0.999996 
0.155476 0.446575 0.710971 1.81032e-06 1.83959e-06 0.999996 
0.155595 0.446529 0.711174 1.81032e-06 1.83959e-06 0.999996 
0.155714 0.446495 0.71132 1.81032e-06 1.83959e-06 0.999996 
0.155833 0.446481 0.711384 1.81032e-06 1.83959e-06 0.999996 
0.155952 0.446434 0.711587 1.81032e-06 1.83959e-06 0.999996 
0.156071 0.446401 0.711734 1.81032e-06 1.83959e-06 0.999996 
0.156190 0.446386 0.711798 1.81032e-06 1.83959e-06 0.999996 
0.156310 0.44634 0.712001 1.81032e-06 1.83959e-06 0.999996 
0.156429 0.446306 0.712148 1.81032e-06 1.83959e-06 0.999996 
0.156548 0.446291 0.712212 1.81032e-06 1.83959e-06 0.999996 
0.156667 0.446245 0.712414 1.81032e-06 1.83959e-06 0.999996 
0.156786 0.446211 0.712561 1.81032e-06 1.83959e-06 0.999996 
0.156905 0.446196 0.712626 1.81032e-06 1.83959e-06 0.999996 
0.157024 0.446149 0.712828 1.81032e-06 1.83959e-06 0.999996 
0.157143 0.446116 0.712975 1.55383e-06 1.82611e-06 0.999997 
0.157262 0.446101 0.713039 1.55383e-06 1.82611e-06 0.999997 
0.157381 0.446054 0.713242 1.55383e-06 1.82611e-06 0.999997 
0.157500 0.44602 0.713389 1.55383e-06 1.82611e-06 0.999997 
0.157619 0.446005 0.713454 1.55383e-06 1.82611e-06 0.999997 
0.157738 0.445959 0.713656 1.55383e-06 1.82611e-06 0.999997 
0.157857 0.445925 0.713803 1.55383e-06 1.82611e-06 0.999997 
0.157976 0.44591 0.713868 1.55383e-06 1.82611e-06 0.999997 
0.158095 0.445863 0.714071 1.55383e-06 1.82611e-06 0.999997 
0.158214 0.445829 0.714218 1.55383e-06 1.82611e-06 0.999997 
0.158333 0.445814 0.714282 1.55383e-06 1.82611e-06 0.999997 
0.158452 0.445767 0.714485 1.55383e-06 1.82611e-06 0.999997 
0.158571 0.445733 0.714632 1.55383e-06 1.82611e-06 0.999997 
0.158690 0.445718 0.714696 1.55383e-06 1.82611e-06 0.999997 
0.158810 0.445671 0.714899 1.55383e-06 1.82611e-06 0.999997 
0.158929 0.445637 0.715047 1.55383e-06 1.82611e-06 0.999997 
0.159048 0.445622 0.715111 1.55383e-06 1.82611e-06 0.999997 
0.159167 0.445575 0.715314 1.55383e-06 1.82611e-06 0.999997 
0.159286 0.44554 0.715461 1.55383e-06 1.82611e-06 0.999997 
0.159405 0.445526 0.715525 1.55383e-06 1.82611e-06 0.999997 
0.159524 0.445478 0.715729 1.55383e-06 1.82611e-06 0.999997 
0.159643 0.445444 0.715876 1.55383e-06 1.82611e-06 0.999997 
0.159762 0.445429 0.71594 1.55383e-06 1.82611e-06 0.999997 
0.159881 0.445382 0.716143 1.55383e-06 1.82611e-06 0.999997 
0.160000 0.445347 0.716291 1.55383e-06 1.82611e-06 0.999997 
0.160119 0.445332 0.716355 1.55383e-06 1.82611e-06 0.999997 
0.160238 0.445285 0.716558 1.55383e-06 1.82611e-06 0.999997 
0.160357 0.44525 0.716706 1.55383e-06 1.82611e-06 0.999997 
0.160476 0.445235 0.71677 1.55383e-06 1.82611e-06 0.999997 
0.160595 0.445188 0.716973 1.55383e-06 1.82611e-06 0.999997 
0.160714 0.445153 0.717121 1.55383e-06 1.82611e-06 0.999997 
0.160833 0.445138 0.717185 1.55383e-06 1.82611e-06 0.999997 
0.160952 0.445091 0.717388 1.55383e-06 1.82611e-06 0.999997 
0.161071 0.445056 0.717536 1.55383e-06 1.82611e-06 0.999997 
0.161190 0.445041 0.7176 1.55383e-06 1.82611e-06 0.999997 
0.161310 0.444993 0.717804 1.55383e-06 1.82611e-06 0.999997 
0.161429 0.444959 0.717951 1.55383e-06 1.82611e-06 0.999997 
0.161548 0.444944 0.718015 1.55383e-06 1.82611e-06 0.999997 
0.161667 0.444896 0.718219 1.55383e-06 1.82611e-06 0.999997 
0.161786 0.444861 0.718366 1.55383e-06 1.82611e-06 0.999997 
0.161905 0.444846 0.718431 1.55097e-06 2.10986e-06 0.999996 
0.162024 0.444798 0.718634 1.55097e-06 2.10986e-06 0.999996 
0.162143 0.444763 0.718782 1.55097e-06 2.10986e-06 0.999996 
0.162262 0.444748 0.718846 1.55097e-06 2.10986e-06 0.999996 
0.162381 0.4447 0.71905 1.55097e-06 2.10986e-06 0.999996 
0.162500 0.444665 0.719197 1.55097e-06 2.10986e-06 0.999996 
0.162619 0.44465 0.719262 1.55097e-06 2.10986e-06 0.999996 
0.162738 0.444602 0.719466 1.55097e-06 2.10986e-06 0.999996 
0.162857 0.444567 0.719613 1.55097e-06 2.10986e-06 0.999996 
0.162976 0.444552 0.719678 1.55097e-06 2.10986e-06 0.999996 
0.163095 0.444504 0.719881 1.55097e-06 2.10986e-06 0.999996 
0.163214 0.444469 0.720029 1.55097e-06 2.10986e-06 0.999996 
0.163333 0.444454 0.720094 1.55097e-06 2.10986e-06 0.999996 
0.163452 0.444406 0.720297 1.55097e-06 2.10986e-06 0.999996 
0.163571 0.444371 0.720445 1.55097e-06 2.10986e-06 0.999996 
0.163690 0.444355 0.720509 1.55097e-06 2.10986e-06 0.999996 
0.163810 0.444307 0.720713 1.55097e-06 2.10986e-06 0.999996 
0.163929 0.444272 0.720861 1.55097e-06 2.10986e-06 0.999996 
0.164048 0.444257 0.720926 1.55097e-06 2.10986e-06 0.999996 
0.164167 0.444208 0.721129 1.55097e-06 2.10986e-06 0.999996 
0.164286 0.444173 0.721277 1.55097e-06 2.10986e-06 0.999996 
0.164405 0.444158 0.721342 1.55097e-06 2.10986e-06 0.999996 
0.164524 0.444109 0.721546 1.55097e-06 2.10986e-06 0.999996 
0.164643 0.444074 0.721694 1.55097e-06 2.10986e-06 0.999996 
0.164762 0.444059 0.721758 1.55097e-06 2.10986e-06 0.999996 
0.164881 0.44401 0.721962 1.55097e-06 2.10986e-06 0.999996 
0.165000 0.443975 0.72211 1.55097e-06 2.10986e-06 0.999996 
0.165119 0.443959 0.722174 1.55097e-06 2.10986e-06 0.999996 
0.165238 0.443911 0.722379 1.55097e-06 2.10986e-06 0.999996 
0.165357 0.443875 0.722526 1.55097e-06 2.10986e-06 0.999996 
0.165476 0.44386 0.722591 1.55097e-06 2.10986e-06 0.999996 
0.165595 0.443811 0.722795 1.55097e-06 2.10986e-06 0.999996 
0.165714 0.443776 0.722943 1.55097e-06 2.10986e-06 0.999996 
0.165833 0.44376 0.723008 1.55097e-06 2.10986e-06 0.999996 
0.165952 0.443711 0.723212 1.55097e-06 2.10986e-06 0.999996 
0.166071 0.443676 0.72336 1.55097e-06 2.10986e-06 0.999996 
0.166190 0.44366 0.723424 1.55097e-06 2.10986e-06 0.999996 
0.166310 0.443611 0.723629 1.55097e-06 2.10986e-06 0.999996 
0.166429 0.443576 0.723777 1.55097e-06 2.10986e-06 0.999996 
0.166548 0.44356 0.723841 1.55097e-06 2.10986e-06 0.999996 
0.166667 0.443511 0.724046 1.44664e-06 2.25526e-06 0.999996 
0.166786 0.443476 0.724194 1.44664e-06 2.25526e-06 0.999996 
0.166905 0.44346 0.724258 1.44664e-06 2.25526e-06 0.999996 
0.167024 0.443411 0.724463 1.44664e-06 2.25526e-06 0.999996 
0.167143 0.443375 0.724611 1.44664e-06 2.25526e-06 0.999996 
0.167262 0.44336 0.724675 1.44664e-06 2.25526e-06 0.999996 
0.167381 0.443311 0.72488 1.44664e-06 2.25526e-06 0.999996 
0.167500 0.443275 0.725028 1.44664e-06 2.25526e-06 0.999996 
0.167619 0.443259 0.725093 1.44664e-06 2.25526e-06 0.999996 
0.167738 0.44321 0.725297 1.44664e-06 2.25526e-06 0.999996 
0.167857 0.443174 0.725445 1.44664e-06 2.25526e-06 0.999996 
0.167976 0.443158 0.72551 1.44664e-06 2.25526e-06 0.999996 
0.168095 0.443109 0.725714 1.44664e-06 2.25526e-06 0.999996 
0.168214 0.443073 0.725863 1.44664e-06 2.25526e-06 0.999996 
0.168333 0.443058 0.725927 1.44664e-06 2.25526e-06 0.999996 
0.168452 0.443008 0.726132 1.44664e-06 2.25526e-06 0.999996 
0.168571 0.442972 0.72628 1.44664e-06 2.25526e-06 0.999996 
0.168690 0.442956 0.726345 1.44664e-06 2.25526e-06 0.999996 
0.168810 0.442907 0.726549 1.44664e-06 2.25526e-06 0.999996 
0.168929 0.442871 0.726698 1.44664e-06 2.25526e-06 0.999996 
0.169048 0.442855 0.726763 1.44664e-06 2.25526e-06 0.999996 
0.169167 0.442805 0.726967 1.44664e-06 2.25526e-06 0.999996 
0.169286 0.442769 0.727116 1.44664e-06 2.25526e-06 0.999996 
0.169405 0.442754 0.72718 1.44664e-06 2.25526e-06 0.999996 
0.169524 0.442704 0.727385 1.44664e-06 2.25526e-06 0.999996 
0.169643 0.442668 0.727533 1.44664e-06 2.25526e-06 0.999996 
0.169762 0.442652 0.727598 1.44664e-06 2.25526e-06 0.999996 
0.169881 0.442602 0.727803 1.44664e-06 2.25526e-06 0.999996 
0.170000 0.442566 0.727951 1.44664e-06 2.25526e-06 0.999996 
0.170119 0.44255 0.728016 1.44664e-06 2.25526e-06 0.999996 
0.170238 0.4425 0.728221 1.44664e-06 2.25526e-06 0.999996 
0.170357 0.442464 0.728369 1.44664e-06 2.25526e-06 0.999996 
0.170476 0.442448 0.728434 1.44664e-06 2.25526e-06 0.999996 
0.170595 0.442398 0.728639 1.44664e-06 2.25526e-06 0.999996 
0.170714 0.442362 0.728788 1.44664e-06 2.25526e-06 0.999996 
0.170833 0.442346 0.728853 1.44664e-06 2.25526e-06 0.999996 
0.170952 0.442296 0.729057 1.44664e-06 2.25526e-06 0.999996 
0.171071 0.442259 0.729206 1.44664e-06 2.25526e-06 0.999996 
0.171190 0.442243 0.729271 1.44664e-06 2.25526e-06 0.999996 
0.171310 0.442193 0.729476 1.44664e-06 2.25526e-06 0.999996 
0.171429 0.442157 0.729624 1.25406e-06 2.24112e-06 0.999997 
0.171548 0.442141 0.729689 1.25406e-06 2.24112e-06 0.999997 
0.171667 0.44209 0.729894 1.25406e-06 2.24112e-06 0.999997 
0.171786 0.442054 0.730043 1.25406e-06 2.24112e-06 0.999997 
