t x1 x2 w1 w2 w3
2.675000 3.75324 2.83542 4.38203e-07 0.999999 8.58009e-08 
2.676190 3.753 2.83556 4.38203e-07 0.999999 8.58009e-08 
2.677381 3.75224 2.83601 4.38203e-07 0.999999 8.58009e-08 
2.678571 3.75168 2.83633 4.38203e-07 0.999999 8.58009e-08 
2.679762 3.75144 2.83647 4.38203e-07 0.999999 8.58009e-08 
2.680952 3.75068 2.83691 4.38203e-07 0.999999 8.58009e-08 
2.682143 3.75012 2.83723 4.38203e-07 0.999999 8.58009e-08 
2.683333 3.74988 2.83737 4.38203e-07 0.999999 8.58009e-08 
2.684524 3.74912 2.83781 4.38203e-07 0.999999 8.58009e-08 
2.685714 3.74856 2.83813 4.38203e-07 0.999999 8.58009e-08 
2.686905 3.74832 2.83827 4.38203e-07 0.999999 8.58009e-08 
2.688095 3.74756 2.83871 4.38203e-07 0.999999 8.58009e-08 
2.689286 3.74701 2.83903 4.38203e-07 0.999999 8.58009e-08 
2.690476 3.74677 2.83917 4.38203e-07 0.999999 8.58009e-08 
2.691667 3.746 2.8396 4.38203e-07 0.999999 8.58009e-08 
2.692857 3.74545 2.83992 4.38203e-07 0.999999 8.58009e-08 
2.694048 3.74521 2.84006 4.38203e-07 0.999999 8.58009e-08 
2.695238 3.74445 2.8405 4.38203e-07 0.999999 8.58009e-08 
2.696429 3.7439 2.84081 4.38203e-07 0.999999 8.58009e-08 
2.697619 3.74366 2.84095 4.38203e-07 0.999999 8.58009e-08 
2.698810 3.7429 2.84139 4.38203e-07 0.999999 8.58009e-08 
2.700000 3.74234 2.8417 4.38203e-07 0.999999 8.58009e-08 
2.701190 3.7421 2.84184 4.38203e-07 0.999999 8.58009e-08 
2.702381 3.74134 2.84228 4.38203e-07 0.999999 8.58009e-08 
2.703571 3.74079 2.84259 4.38203e-07 0.999999 8.58009e-08 
2.704762 3.74055 2.84273 4.38203e-07 0.999999 8.58009e-08 
2.705952 3.73979 2.84316 4.38203e-07 0.999999 8.58009e-08 
2.707143 3.73924 2.84347 4.38203e-07 0.999999 8.58009e-08 
2.708333 3.739 2.84361 4.38203e-07 0.999999 8.58009e-08 
2.709524 3.73825 2.84404 4.38203e-07 0.999999 8.58009e-08 
2.710714 3.7377 2.84436 4.38203e-07 0.999999 8.58009e-08 
2.711905 3.73746 2.84449 4.38203e-07 0.999999 8.58009e-08 
2.713095 3.7367 2.84493 4.38203e-07 0.999999 8.58009e-08 
2.714286 3.73615 2.84524 4.2937e-07 0.999999 8.38996e-08 
2.715476 3.73591 2.84537 4.2937e-07 0.999999 8.38996e-08 
2.716667 3.73515 2.8458 4.2937e-07 0.999999 8.38996e-08 
2.717857 3.7346 2.84612 4.2937e-07 0.999999 8.38996e-08 
2.719048 3.73436 2.84625 4.2937e-07 0.999999 8.38996e-08 
2.720238 3.73361 2.84668 4.2937e-07 0.999999 8.38996e-08 
2.721429 3.73306 2.84699 4.2937e-07 0.999999 8.38996e-08 
2.722619 3.73282 2.84713 4.2937e-07 0.999999 8.38996e-08 
2.723810 3.73206 2.84755 4.2937e-07 0.999999 8.38996e-08 
2.725000 3.73152 2.84786 4.2937e-07 0.999999 8.38996e-08 
2.726190 3.73128 2.848 4.2937e-07 0.999999 8.38996e-08 
2.727381 3.73052 2.84843 4.2937e-07 0.999999 8.38996e-08 
2.728571 3.72998 2.84873 4.2937e-07 0.999999 8.38996e-08 
2.729762 3.72974 2.84887 4.2937e-07 0.999999 8.38996e-08 
2.730952 3.72898 2.8493 4.2937e-07 0.999999 8.38996e-08 
2.732143 3.72844 2.8496 4.2937e-07 0.999999 8.38996e-08 
2.733333 3.7282 2.84974 4.2937e-07 0.999999 8.38996e-08 
2.734524 3.72744 2.85016 4.2937e-07 0.999999 8.38996e-08 
2.735714 3.7269 2.85047 4.2937e-07 0.999999 8.38996e-08 
2.736905 3.72666 2.8506 4.2937e-07 0.999999 8.38996e-08 
2.738095 3.72591 2.85103 4.2937e-07 0.999999 8.38996e-08 
2.739286 3.72536 2.85133 4.2937e-07 0.999999 8.38996e-08 
2.740476 3.72512 2.85147 4.2937e-07 0.999999 8.38996e-08 
2.741667 3.72437 2.85189 4.2937e-07 0.999999 8.38996e-08 
2.742857 3.72383 2.85219 4.2937e-07 0.999999 8.38996e-08 
2.744048 3.72359 2.85233 4.2937e-07 0.999999 8.38996e-08 
2.745238 3.72284 2.85275 4.2937e-07 0.999999 8.38996e-08 
2.746429 3.72229 2.85305 4.2937e-07 0.999999 8.38996e-08 
2.747619 3.72205 2.85319 4.2937e-07 0.999999 8.38996e-08 
2.748810 3.7213 2.85361 4.2937e-07 0.999999 8.38996e-08 
2.750000 3.72076 2.85391 4.2937e-07 0.999999 8.38996e-08 
2.751190 3.72052 2.85404 4.2937e-07 0.999999 8.38996e-08 
2.752381 3.71977 2.85446 4.2937e-07 0.999999 8.38996e-08 
2.753571 3.71923 2.85476 4.2937e-07 0.999999 8.38996e-08 
2.754762 3.71899 2.8549 4.2937e-07 0.999999 8.38996e-08 
2.755952 3.71824 2.85531 4.2937e-07 0.999999 8.38996e-08 
2.757143 3.7177 2.85562 4.2937e-07 0.999999 8.38996e-08 
2.758333 3.71746 2.85575 4.2937e-07 0.999999 8.38996e-08 
2.759524 3.71671 2.85617 4.2937e-07 0.999999 8.38996e-08 
2.760714 3.71617 2.85647 4.2937e-07 0.999999 8.38996e-08 
2.761905 3.71593 2.8566 4.2937e-07 0.999999 8.38996e-08 
2.763095 3.71518 2.85701 4.2937e-07 0.999999 8.38996e-08 
2.764286 3.71464 2.85731 4.2937e-07 0.999999 8.38996e-08 
2.765476 3.71441 2.85745 4.2937e-07 0.999999 8.38996e-08 
2.766667 3.71366 2.85786 4.2937e-07 0.999999 8.38996e-08 
2.767857 3.71312 2.85816 4.2937e-07 0.999999 8.38996e-08 
2.769048 3.71288 2.85829 4.2937e-07 0.999999 8.38996e-08 
2.770238 3.71213 2.8587 4.2937e-07 0.999999 8.38996e-08 
2.771429 3.71159 2.859 4.2937e-07 0.999999 8.38996e-08 
2.772619 3.71136 2.85913 4.2937e-07 0.999999 8.38996e-08 
2.773810 3.71061 2.85954 4.2937e-07 0.999999 8.38996e-08 
2.775000 3.71007 2.85984 4.2937e-07 0.999999 8.38996e-08 
2.776190 3.70983 2.85997 4.2937e-07 0.999999 8.38996e-08 
2.777381 3.70909 2.86038 4.2937e-07 0.999999 8.38996e-08 
2.778571 3.70855 2.86068 4.2937e-07 0.999999 8.38996e-08 
2.779762 3.70831 2.86081 4.2937e-07 0.999999 8.38996e-08 
2.780952 3.70757 2.86122 4.2937e-07 0.999999 8.38996e-08 
2.782143 3.70703 2.86152 4.2937e-07 0.999999 8.38996e-08 
2.783333 3.70679 2.86165 4.2937e-07 0.999999 8.38996e-08 
2.784524 3.70605 2.86206 4.2937e-07 0.999999 8.38996e-08 
2.785714 3.70551 2.86235 4.23803e-07 0.999999 8.27011e-08 
2.786905 3.70528 2.86248 4.23803e-07 0.999999 8.27011e-08 
2.788095 3.70453 2.86289 4.23803e-07 0.999999 8.27011e-08 
2.789286 3.70399 2.86318 4.23803e-07 0.999999 8.27011e-08 
2.790476 3.70376 2.86331 4.23803e-07 0.999999 8.27011e-08 
2.791667 3.70302 2.86372 4.23803e-07 0.999999 8.27011e-08 
2.792857 3.70248 2.86401 4.23803e-07 0.999999 8.27011e-08 
2.794048 3.70224 2.86414 4.23803e-07 0.999999 8.27011e-08 
2.795238 3.7015 2.86455 4.23803e-07 0.999999 8.27011e-08 
2.796429 3.70096 2.86484 4.23803e-07 0.999999 8.27011e-08 
2.797619 3.70073 2.86497 4.23803e-07 0.999999 8.27011e-08 
2.798810 3.69999 2.86537 4.23803e-07 0.999999 8.27011e-08 
2.800000 3.69945 2.86566 4.23803e-07 0.999999 8.27011e-08 
2.801190 3.69922 2.86579 4.23803e-07 0.999999 8.27011e-08 
2.802381 3.69848 2.86619 4.23803e-07 0.999999 8.27011e-08 
2.803571 3.69794 2.86649 4.23803e-07 0.999999 8.27011e-08 
2.804762 3.69771 2.86661 4.23803e-07 0.999999 8.27011e-08 
2.805952 3.69697 2.86701 4.23803e-07 0.999999 8.27011e-08 
2.807143 3.69643 2.86731 4.23803e-07 0.999999 8.27011e-08 
2.808333 3.6962 2.86743 4.23803e-07 0.999999 8.27011e-08 
2.809524 3.69546 2.86783 4.23803e-07 0.999999 8.27011e-08 
2.810714 3.69492 2.86812 4.23803e-07 0.999999 8.27011e-08 
2.811905 3.69469 2.86825 4.23803e-07 0.999999 8.27011e-08 
2.813095 3.69395 2.86865 4.23803e-07 0.999999 8.27011e-08 
2.814286 3.69341 2.86894 4.23803e-07 0.999999 8.27011e-08 
2.815476 3.69318 2.86907 4.23803e-07 0.999999 8.27011e-08 
2.816667 3.69244 2.86946 4.23803e-07 0.999999 8.27011e-08 
2.817857 3.69191 2.86975 4.23803e-07 0.999999 8.27011e-08 
2.819048 3.69167 2.86988 4.23803e-07 0.999999 8.27011e-08 
2.820238 3.69094 2.87028 4.23803e-07 0.999999 8.27011e-08 
2.821429 3.6904 2.87056 4.23803e-07 0.999999 8.27011e-08 
2.822619 3.69017 2.87069 4.23803e-07 0.999999 8.27011e-08 
2.823810 3.68943 2.87109 4.23803e-07 0.999999 8.27011e-08 
2.825000 3.6889 2.87137 4.23803e-07 0.999999 8.27011e-08 
2.826190 3.68867 2.8715 4.23803e-07 0.999999 8.27011e-08 
2.827381 3.68793 2.87189 4.23803e-07 0.999999 8.27011e-08 
2.828571 3.6874 2.87218 4.23803e-07 0.999999 8.27011e-08 
2.829762 3.68717 2.8723 4.23803e-07 0.999999 8.27011e-08 
2.830952 3.68643 2.8727 4.23803e-07 0.999999 8.27011e-08 
2.832143 3.6859 2.87298 4.23803e-07 0.999999 8.27011e-08 
2.833333 3.68567 2.87311 4.23803e-07 0.999999 8.27011e-08 
2.834524 3.68493 2.8735 4.23803e-07 0.999999 8.27011e-08 
2.835714 3.6844 2.87378 4.23803e-07 0.999999 8.27011e-08 
2.836905 3.68417 2.87391 4.23803e-07 0.999999 8.27011e-08 
2.838095 3.68343 2.8743 4.23803e-07 0.999999 8.27011e-08 
2.839286 3.6829 2.87458 4.23803e-07 0.999999 8.27011e-08 
2.840476 3.68267 2.87471 4.23803e-07 0.999999 8.27011e-08 
2.841667 3.68194 2.8751 4.23803e-07 0.999999 8.27011e-08 
2.842857 3.68141 2.87538 4.23803e-07 0.999999 8.27011e-08 
2.844048 3.68117 2.87551 4.23803e-07 0.999999 8.27011e-08 
2.845238 3.68044 2.8759 4.23803e-07 0.999999 8.27011e-08 
2.846429 3.67991 2.87618 4.23803e-07 0.999999 8.27011e-08 
2.847619 3.67968 2.8763 4.23803e-07 0.999999 8.27011e-08 
2.848810 3.67895 2.87669 4.23803e-07 0.999999 8.27011e-08 
2.850000 3.67842 2.87697 4.23803e-07 0.999999 8.27011e-08 
2.851190 3.67819 2.87709 4.23803e-07 0.999999 8.27011e-08 
2.852381 3.67746 2.87748 4.23803e-07 0.999999 8.27011e-08 
2.853571 3.67693 2.87776 4.23803e-07 0.999999 8.27011e-08 
2.854762 3.6767 2.87788 4.23803e-07 0.999999 8.27011e-08 
2.855952 3.67597 2.87827 4.23803e-07 0.999999 8.27011e-08 
2.857143 3.67544 2.87855 4.21052e-07 0.999999 8.21089e-08 
2.858333 3.67521 2.87867 4.21052e-07 0.999999 8.21089e-08 
2.859524 3.67448 2.87906 4.21052e-07 0.999999 8.21089e-08 
2.860714 3.67395 2.87934 4.21052e-07 0.999999 8.21089e-08 
2.861905 3.67372 2.87946 4.21052e-07 0.999999 8.21089e-08 
2.863095 3.67299 2.87984 4.21052e-07 0.999999 8.21089e-08 
2.864286 3.67246 2.88012 4.21052e-07 0.999999 8.21089e-08 
2.865476 3.67223 2.88024 4.21052e-07 0.999999 8.21089e-08 
2.866667 3.6715 2.88063 4.21052e-07 0.999999 8.21089e-08 
2.867857 3.67097 2.8809 4.21052e-07 0.999999 8.21089e-08 
2.869048 3.67074 2.88102 4.21052e-07 0.999999 8.21089e-08 
2.870238 3.67002 2.88141 4.21052e-07 0.999999 8.21089e-08 
2.871429 3.66949 2.88168 4.21052e-07 0.999999 8.21089e-08 
2.872619 3.66926 2.8818 4.21052e-07 0.999999 8.21089e-08 
2.873810 3.66853 2.88218 4.21052e-07 0.999999 8.21089e-08 
2.875000 3.668 2.88246 4.21052e-07 0.999999 8.21089e-08 
2.876190 3.66777 2.88258 4.21052e-07 0.999999 8.21089e-08 
2.877381 3.66705 2.88296 4.21052e-07 0.999999 8.21089e-08 
2.878571 3.66652 2.88324 4.21052e-07 0.999999 8.21089e-08 
2.879762 3.66629 2.88336 4.21052e-07 0.999999 8.21089e-08 
2.880952 3.66557 2.88373 4.21052e-07 0.999999 8.21089e-08 
2.882143 3.66504 2.88401 4.21052e-07 0.999999 8.21089e-08 
2.883333 3.66481 2.88413 4.21052e-07 0.999999 8.21089e-08 
2.884524 3.66409 2.88451 4.21052e-07 0.999999 8.21089e-08 
2.885714 3.66356 2.88478 4.21052e-07 0.999999 8.21089e-08 
2.886905 3.66333 2.8849 4.21052e-07 0.999999 8.21089e-08 
2.888095 3.66261 2.88528 4.21052e-07 0.999999 8.21089e-08 
2.889286 3.66208 2.88555 4.21052e-07 0.999999 8.21089e-08 
2.890476 3.66186 2.88567 4.21052e-07 0.999999 8.21089e-08 
2.891667 3.66113 2.88604 4.21052e-07 0.999999 8.21089e-08 
2.892857 3.66061 2.88632 4.21052e-07 0.999999 8.21089e-08 
2.894048 3.66038 2.88643 4.21052e-07 0.999999 8.21089e-08 
2.895238 3.65966 2.88681 4.21052e-07 0.999999 8.21089e-08 
2.896429 3.65913 2.88708 4.21052e-07 0.999999 8.21089e-08 
2.897619 3.6589 2.8872 4.21052e-07 0.999999 8.21089e-08 
2.898810 3.65818 2.88757 4.21052e-07 0.999999 8.21089e-08 
2.900000 3.65766 2.88784 4.21052e-07 0.999999 8.21089e-08 
2.901190 3.65743 2.88796 4.21052e-07 0.999999 8.21089e-08 
2.902381 3.65671 2.88833 4.21052e-07 0.999999 8.21089e-08 
2.903571 3.65619 2.8886 4.21052e-07 0.999999 8.21089e-08 
2.904762 3.65596 2.88872 4.21052e-07 0.999999 8.21089e-08 
2.905952 3.65524 2.88909 4.21052e-07 0.999999 8.21089e-08 
2.907143 3.65471 2.88936 4.21052e-07 0.999999 8.21089e-08 
2.908333 3.65449 2.88948 4.21052e-07 0.999999 8.21089e-08 
2.909524 3.65377 2.88985 4.21052e-07 0.999999 8.21089e-08 
2.910714 3.65324 2.89012 4.21052e-07 0.999999 8.21089e-08 
2.911905 3.65302 2.89023 4.21052e-07 0.999999 8.21089e-08 
2.913095 3.6523 2.8906 4.21052e-07 0.999999 8.21089e-08 
2.914286 3.65178 2.89087 4.21052e-07 0.999999 8.21089e-08 
2.915476 3.65155 2.89099 4.21052e-07 0.999999 8.21089e-08 
2.916667 3.65083 2.89135 4.21052e-07 0.999999 8.21089e-08 
2.917857 3.65031 2.89162 4.21052e-07 0.999999 8.21089e-08 
2.919048 3.65008 2.89174 4.21052e-07 0.999999 8.21089e-08 
2.920238 3.64936 2.8921 4.21052e-07 0.999999 8.21089e-08 
2.921429 3.64884 2.89237 4.21052e-07 0.999999 8.21089e-08 
2.922619 3.64862 2.89249 4.21052e-07 0.999999 8.21089e-08 
2.923810 3.6479 2.89285 4.21052e-07 0.999999 8.21089e-08 
2.925000 3.64738 2.89312 4.21052e-07 0.999999 8.21089e-08 
2.926190 3.64715 2.89323 4.21052e-07 0.999999 8.21089e-08 
2.927381 3.64644 2.8936 4.21052e-07 0.999999 8.21089e-08 
2.928571 3.64592 2.89386 4.20807e-07 0.999999 8.20562e-08 
2.929762 3.64569 2.89398 4.20807e-07 0.999999 8.20562e-08 
2.930952 3.64497 2.89434 4.20807e-07 0.999999 8.20562e-08 
2.932143 3.64445 2.89461 4.20807e-07 0.999999 8.20562e-08 
2.933333 3.64423 2.89472 4.20807e-07 0.999999 8.20562e-08 
2.934524 3.64351 2.89508 4.20807e-07 0.999999 8.20562e-08 
2.935714 3.64299 2.89535 4.20807e-07 0.999999 8.20562e-08 
2.936905 3.64277 2.89546 4.20807e-07 0.999999 8.20562e-08 
2.938095 3.64205 2.89582 4.20807e-07 0.999999 8.20562e-08 
2.939286 3.64154 2.89608 4.20807e-07 0.999999 8.20562e-08 
2.940476 3.64131 2.8962 4.20807e-07 0.999999 8.20562e-08 
2.941667 3.6406 2.89656 4.20807e-07 0.999999 8.20562e-08 
2.942857 3.64008 2.89682 4.20807e-07 0.999999 8.20562e-08 
2.944048 3.63985 2.89693 4.20807e-07 0.999999 8.20562e-08 
2.945238 3.63914 2.89729 4.20807e-07 0.999999 8.20562e-08 
2.946429 3.63862 2.89756 4.20807e-07 0.999999 8.20562e-08 
2.947619 3.6384 2.89767 4.20807e-07 0.999999 8.20562e-08 
2.948810 3.63768 2.89803 4.20807e-07 0.999999 8.20562e-08 
2.950000 3.63717 2.89829 4.20807e-07 0.999999 8.20562e-08 
2.951190 3.63694 2.8984 4.20807e-07 0.999999 8.20562e-08 
2.952381 3.63623 2.89876 4.20807e-07 0.999999 8.20562e-08 
2.953571 3.63571 2.89902 4.20807e-07 0.999999 8.20562e-08 
2.954762 3.63549 2.89913 4.20807e-07 0.999999 8.20562e-08 
2.955952 3.63478 2.89949 4.20807e-07 0.999999 8.20562e-08 
2.957143 3.63426 2.89975 4.20807e-07 0.999999 8.20562e-08 
2.958333 3.63404 2.89986 4.20807e-07 0.999999 8.20562e-08 
2.959524 3.63333 2.90021 4.20807e-07 0.999999 8.20562e-08 
2.960714 3.63281 2.90047 4.20807e-07 0.999999 8.20562e-08 
2.961905 3.63259 2.90058 4.20807e-07 0.999999 8.20562e-08 
2.963095 3.63188 2.90094 4.20807e-07 0.999999 8.20562e-08 
2.964286 3.63136 2.90119 4.20807e-07 0.999999 8.20562e-08 
2.965476 3.63114 2.90131 4.20807e-07 0.999999 8.20562e-08 
2.966667 3.63043 2.90166 4.20807e-07 0.999999 8.20562e-08 
2.967857 3.62991 2.90192 4.20807e-07 0.999999 8.20562e-08 
2.969048 3.62969 2.90203 4.20807e-07 0.999999 8.20562e-08 
2.970238 3.62898 2.90238 4.20807e-07 0.999999 8.20562e-08 
2.971429 3.62847 2.90264 4.20807e-07 0.999999 8.20562e-08 
2.972619 3.62824 2.90275 4.20807e-07 0.999999 8.20562e-08 
2.973810 3.62754 2.9031 4.20807e-07 0.999999 8.20562e-08 
2.975000 3.62702 2.90335 4.20807e-07 0.999999 8.20562e-08 
2.976190 3.6268 2.90346 4.20807e-07 0.999999 8.20562e-08 
2.977381 3.62609 2.90381 4.20807e-07 0.999999 8.20562e-08 
2.978571 3.62558 2.90407 4.20807e-07 0.999999 8.20562e-08 
2.979762 3.62535 2.90418 4.20807e-07 0.999999 8.20562e-08 
2.980952 3.62465 2.90453 4.20807e-07 0.999999 8.20562e-08 
2.982143 3.62414 2.90478 4.20807e-07 0.999999 8.20562e-08 
2.983333 3.62391 2.90489 4.20807e-07 0.999999 8.20562e-08 
2.984524 3.62321 2.90524 4.20807e-07 0.999999 8.20562e-08 
2.985714 3.62269 2.90549 4.20807e-07 0.999999 8.20562e-08 
2.986905 3.62247 2.9056 4.20807e-07 0.999999 8.20562e-08 
2.988095 3.62177 2.90595 4.20807e-07 0.999999 8.20562e-08 
2.989286 3.62126 2.9062 4.20807e-07 0.999999 8.20562e-08 
2.990476 3.62103 2.90631 4.20807e-07 0.999999 8.20562e-08 
2.991667 3.62033 2.90666 4.20807e-07 0.999999 8.20562e-08 
2.992857 3.61982 2.90691 4.20807e-07 0.999999 8.20562e-08 
2.994048 3.61959 2.90702 4.20807e-07 0.999999 8.20562e-08 
2.995238 3.61889 2.90736 4.20807e-07 0.999999 8.20562e-08 
2.996429 3.61838 2.90761 4.20807e-07 0.999999 8.20562e-08 
2.997619 3.61816 2.90772 4.20807e-07 0.999999 8.20562e-08 
2.998810 3.61745 2.90807 4.20807e-07 0.999999 8.20562e-08 
3.000000 3.61694 2.90832 4.22858e-07 0.999999 8.24977e-08 
3.001190 3.61672 2.90842 4.22858e-07 0.999999 8.24977e-08 
3.002381 3.61602 2.90877 4.22858e-07 0.999999 8.24977e-08 
3.003571 3.61551 2.90902 4.22858e-07 0.999999 8.24977e-08 
3.004762 3.61529 2.90912 4.22858e-07 0.999999 8.24977e-08 
3.005952 3.61458 2.90947 4.22858e-07 0.999999 8.24977e-08 
3.007143 3.61408 2.90971 4.22858e-07 0.999999 8.24977e-08 
3.008333 3.61385 2.90982 4.22858e-07 0.999999 8.24977e-08 
3.009524 3.61315 2.91016 4.22858e-07 0.999999 8.24977e-08 
3.010714 3.61264 2.91041 4.22858e-07 0.999999 8.24977e-08 
3.011905 3.61242 2.91052 4.22858e-07 0.999999 8.24977e-08 
3.013095 3.61172 2.91086 4.22858e-07 0.999999 8.24977e-08 
3.014286 3.61121 2.9111 4.22858e-07 0.999999 8.24977e-08 
3.015476 3.61099 2.91121 4.22858e-07 0.999999 8.24977e-08 
3.016667 3.61029 2.91155 4.22858e-07 0.999999 8.24977e-08 
3.017857 3.60979 2.9118 4.22858e-07 0.999999 8.24977e-08 
3.019048 3.60956 2.9119 4.22858e-07 0.999999 8.24977e-08 
3.020238 3.60886 2.91224 4.22858e-07 0.999999 8.24977e-08 
3.021429 3.60836 2.91249 4.22858e-07 0.999999 8.24977e-08 
3.022619 3.60814 2.91259 4.22858e-07 0.999999 8.24977e-08 
3.023810 3.60744 2.91293 4.22858e-07 0.999999 8.24977e-08 
3.025000 3.60693 2.91318 4.22858e-07 0.999999 8.24977e-08 
3.026190 3.60671 2.91328 4.22858e-07 0.999999 8.24977e-08 
3.027381 3.60601 2.91362 4.22858e-07 0.999999 8.24977e-08 
3.028571 3.60551 2.91386 4.22858e-07 0.999999 8.24977e-08 
3.029762 3.60529 2.91397 4.22858e-07 0.999999 8.24977e-08 
3.030952 3.60459 2.9143 4.22858e-07 0.999999 8.24977e-08 
3.032143 3.60408 2.91455 4.22858e-07 0.999999 8.24977e-08 
3.033333 3.60386 2.91465 4.22858e-07 0.999999 8.24977e-08 
3.034524 3.60316 2.91499 4.22858e-07 0.999999 8.24977e-08 
3.035714 3.60266 2.91523 4.22858e-07 0.999999 8.24977e-08 
3.036905 3.60244 2.91533 4.22858e-07 0.999999 8.24977e-08 
3.038095 3.60174 2.91567 4.22858e-07 0.999999 8.24977e-08 
3.039286 3.60124 2.91591 4.22858e-07 0.999999 8.24977e-08 
3.040476 3.60102 2.91601 4.22858e-07 0.999999 8.24977e-08 
3.041667 3.60032 2.91634 4.22858e-07 0.999999 8.24977e-08 
3.042857 3.59982 2.91659 4.22858e-07 0.999999 8.24977e-08 
3.044048 3.5996 2.91669 4.22858e-07 0.999999 8.24977e-08 
3.045238 3.5989 2.91702 4.22858e-07 0.999999 8.24977e-08 
3.046429 3.5984 2.91726 4.22858e-07 0.999999 8.24977e-08 
3.047619 3.59818 2.91737 4.22858e-07 0.999999 8.24977e-08 
3.048810 3.59749 2.9177 4.22858e-07 0.999999 8.24977e-08 
3.050000 3.59698 2.91794 4.22858e-07 0.999999 8.24977e-08 
3.051190 3.59676 2.91804 4.22858e-07 0.999999 8.24977e-08 
3.052381 3.59607 2.91837 4.22858e-07 0.999999 8.24977e-08 
3.053571 3.59557 2.91861 4.22858e-07 0.999999 8.24977e-08 
3.054762 3.59535 2.91871 4.22858e-07 0.999999 8.24977e-08 
3.055952 3.59466 2.91904 4.22858e-07 0.999999 8.24977e-08 
3.057143 3.59415 2.91928 4.22858e-07 0.999999 8.24977e-08 
3.058333 3.59393 2.91938 4.22858e-07 0.999999 8.24977e-08 
3.059524 3.59324 2.91971 4.22858e-07 0.999999 8.24977e-08 
3.060714 3.59274 2.91994 4.22858e-07 0.999999 8.24977e-08 
3.061905 3.59252 2.92005 4.22858e-07 0.999999 8.24977e-08 
3.063095 3.59183 2.92037 4.22858e-07 0.999999 8.24977e-08 
3.064286 3.59133 2.92061 4.22858e-07 0.999999 8.24977e-08 
3.065476 3.59111 2.92071 4.22858e-07 0.999999 8.24977e-08 
3.066667 3.59042 2.92104 4.22858e-07 0.999999 8.24977e-08 
3.067857 3.58992 2.92127 4.22858e-07 0.999999 8.24977e-08 
3.069048 3.5897 2.92138 4.22858e-07 0.999999 8.24977e-08 
3.070238 3.58901 2.9217 4.22858e-07 0.999999 8.24977e-08 
3.071429 3.58851 2.92194 4.27074e-07 0.999999 8.34052e-08 
3.072619 3.58829 2.92204 4.27074e-07 0.999999 8.34052e-08 
3.073810 3.5876 2.92236 4.27074e-07 0.999999 8.34052e-08 
3.075000 3.5871 2.92259 4.27074e-07 0.999999 8.34052e-08 
3.076190 3.58688 2.9227 4.27074e-07 0.999999 8.34052e-08 
3.077381 3.5862 2.92302 4.27074e-07 0.999999 8.34052e-08 
3.078571 3.5857 2.92325 4.27074e-07 0.999999 8.34052e-08 
3.079762 3.58548 2.92335 4.27074e-07 0.999999 8.34052e-08 
3.080952 3.58479 2.92368 4.27074e-07 0.999999 8.34052e-08 
3.082143 3.58429 2.92391 4.27074e-07 0.999999 8.34052e-08 
3.083333 3.58407 2.92401 4.27074e-07 0.999999 8.34052e-08 
3.084524 3.58339 2.92433 4.27074e-07 0.999999 8.34052e-08 
3.085714 3.58289 2.92456 4.27074e-07 0.999999 8.34052e-08 
3.086905 3.58267 2.92466 4.27074e-07 0.999999 8.34052e-08 
3.088095 3.58198 2.92498 4.27074e-07 0.999999 8.34052e-08 
3.089286 3.58148 2.92521 4.27074e-07 0.999999 8.34052e-08 
3.090476 3.58127 2.92531 4.27074e-07 0.999999 8.34052e-08 
3.091667 3.58058 2.92563 4.27074e-07 0.999999 8.34052e-08 
3.092857 3.58008 2.92586 4.27074e-07 0.999999 8.34052e-08 
3.094048 3.57987 2.92596 4.27074e-07 0.999999 8.34052e-08 
3.095238 3.57918 2.92628 4.27074e-07 0.999999 8.34052e-08 
3.096429 3.57868 2.92651 4.27074e-07 0.999999 8.34052e-08 
3.097619 3.57847 2.92661 4.27074e-07 0.999999 8.34052e-08 
3.098810 3.57778 2.92693 4.27074e-07 0.999999 8.34052e-08 
3.100000 3.57729 2.92716 4.27074e-07 0.999999 8.34052e-08 
3.101190 3.57707 2.92726 4.27074e-07 0.999999 8.34052e-08 
3.102381 3.57638 2.92757 4.27074e-07 0.999999 8.34052e-08 
3.103571 3.57589 2.9278 4.27074e-07 0.999999 8.34052e-08 
3.104762 3.57567 2.9279 4.27074e-07 0.999999 8.34052e-08 
3.105952 3.57499 2.92821 4.27074e-07 0.999999 8.34052e-08 
3.107143 3.57449 2.92844 4.27074e-07 0.999999 8.34052e-08 
3.108333 3.57428 2.92854 4.27074e-07 0.999999 8.34052e-08 
3.109524 3.57359 2.92885 4.27074e-07 0.999999 8.34052e-08 
3.110714 3.5731 2.92908 4.27074e-07 0.999999 8.34052e-08 
3.111905 3.57288 2.92918 4.27074e-07 0.999999 8.34052e-08 
3.113095 3.5722 2.92949 4.27074e-07 0.999999 8.34052e-08 
3.114286 3.57171 2.92972 4.27074e-07 0.999999 8.34052e-08 
3.115476 3.57149 2.92982 4.27074e-07 0.999999 8.34052e-08 
3.116667 3.57081 2.93013 4.27074e-07 0.999999 8.34052e-08 
3.117857 3.57031 2.93035 4.27074e-07 0.999999 8.34052e-08 
3.119048 3.5701 2.93045 4.27074e-07 0.999999 8.34052e-08 
3.120238 3.56942 2.93076 4.27074e-07 0.999999 8.34052e-08 
3.121429 3.56892 2.93099 4.27074e-07 0.999999 8.34052e-08 
3.122619 3.56871 2.93109 4.27074e-07 0.999999 8.34052e-08 
3.123810 3.56803 2.93139 4.27074e-07 0.999999 8.34052e-08 
